fpath,KUK_ID,FileName,FileFormat,FolderPath,subcorpus,SourceDB,SourceID,DocumentTitle,ClarityPursuit,Readability,SyllogismBased,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class,RuleAbstractNouns,RuleAmbiguousRegards,RuleAnaphoricReferences,RuleCaseRepetition,RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_frac.v,RuleConfirmationExpressions,RuleDoubleAdpos,RuleDoubleAdpos.max_allowable_distance,RuleDoubleAdpos.max_allowable_distance.v,RuleDoubleComparison,RuleFunctionWordRepetition,RuleGPadjective,RuleGPcoordovs,RuleGPdeverbaddr,RuleGPdeverbsubj,RuleGPpatbenperson,RuleGPpatinstr,RuleGPwordorder,RuleIncompleteConjunction,RuleInfVerbDistance,RuleInfVerbDistance.max_distance,RuleInfVerbDistance.max_distance.v,RuleLiteraryStyle,RuleLongSentences,RuleLongSentences.max_length,RuleLongSentences.max_length.v,RuleMultiPartVerbs,RuleMultiPartVerbs.max_distance,RuleMultiPartVerbs.max_distance.v,RulePassive,RulePredAtClauseBeginning,RulePredAtClauseBeginning.max_order,RulePredAtClauseBeginning.max_order.v,RulePredObjDistance,RulePredObjDistance.max_distance,RulePredObjDistance.max_distance.v,RulePredSubjDistance,RulePredSubjDistance.max_distance,RulePredSubjDistance.max_distance.v,RuleRedundantExpressions,RuleReflexivePassWithAnimSubj,RuleRelativisticExpressions,RuleTooFewVerbs,RuleTooFewVerbs.min_verb_frac,RuleTooFewVerbs.min_verb_frac.v,RuleTooLongExpressions,RuleTooManyNegations,RuleTooManyNegations.max_allowable_negations,RuleTooManyNegations.max_allowable_negations.v,RuleTooManyNegations.max_negation_frac,RuleTooManyNegations.max_negation_frac.v,RuleTooManyNominalConstructions,RuleTooManyNominalConstructions.max_allowable_nouns,RuleTooManyNominalConstructions.max_allowable_nouns.v,RuleTooManyNominalConstructions.max_noun_frac,RuleTooManyNominalConstructions.max_noun_frac.v,RuleVerbalNouns,RuleWeakMeaningWords,RuleWrongValencyCase,RuleWrongVerbonominalCase,activity,ari,atl,char_count,cli,entropy,fkgl,fre,gf,hpoint,maentropy,maentropy.v,mamr,mattr,mattr.v,num_hapax,sent_count,smog,syllab_count,ttr,verb_dist,word_count
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/002_Komunalni-odpad.txt,673b7a37c6537d54ff062b8c,002_Komunalni-odpad,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,4.0,,,396,1.8661616161616161,1.0337060655118464,0.9656603614305634,0.08945359521112371,,23.0,6.434782608695652,0.7435670503037124,,,,,,1.0,1.0,,2.0,,25.0,2.92,1.0364894486590106,22.0,68,23.720588235294116,0.7968531134740763,45,1.8666666666666667,0.6814702266121482,6.0,108,3.4722222222222223,0.9379562590682111,64.0,3.1875,1.0198472270400527,79,2.5443037974683542,0.926671557988903,,2.0,,60,0.13553710057123566,0.4965822376982296,1.0,23.0,1.0869565217391304,0.265055740278428,0.17998088867654083,0.6553278548214073,108,5.018518518518518,1.0391453793891445,0.40105393914383697,0.33729755991505134,85,3.0,,,0.35964912280701755,14.933347991984128,5.712319339298004,8300.0,12.609428768066065,8.107034314913955,16.365837860815347,23.825004372292625,16.888421521395895,15.0,5.903208832688859,0.03856074454727067,0.10858197932053182,0.6896454948301329,0.12246628035567565,272.0,68.0,15.188113842472408,3444.0,0.34686854783207155,13.5,1453.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/006_Chci ZMĚNIT DŮCHOD - V. 21.txt,673b7a37c6537d54ff062b8f,006_Chci ZMĚNIT DŮCHOD - V. 21,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Redesign,,normative,quasiobjective,False,authority,natural person,public,No,,good,5.0,,,156,1.4807692307692308,0.7092046111485192,0.978937728937729,0.07164378409516856,,9.0,4.111111111111111,0.6486486486486487,,,,,,,1.0,,,,24.0,2.625,0.7435681685068308,1.0,74,13.567567567567568,1.1243051753428026,26,2.0384615384615383,0.7907799053267385,,103,2.6893203883495147,0.7139781669790357,49.0,2.0408163265306123,0.5474638496436697,22,2.0454545454545454,0.8858944270735917,,,,50,0.2369388869725395,0.6159098759089396,,15.0,1.6,0.5175491695067655,0.29505050505050506,0.7476789361454217,62,2.370967741935484,0.6840743523178497,0.30855009037840103,0.37877637231175865,33,1.0,,,0.6976744186046512,7.89729419354839,5.763440860215054,4288.0,11.305107526881722,7.364019513926971,9.204170161290321,51.195937419354834,9.559397849462366,10.666666666666666,5.881512927366518,0.02282593848340329,0.07589147286821707,0.6914883720930233,0.07215878616295311,147.0,75.0,9.856247865180311,1665.0,0.3709677419354839,9.0,744.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/004_Nevyplaceni-mzdy.txt,673b7a37c6537d54ff062b8e,004_Nevyplaceni-mzdy,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,2.0,1.0,2.0,453,1.596026490066225,0.7005560807765466,0.9734713900276815,0.07821160941298236,,13.0,2.6923076923076925,0.1784285142399542,,,,,3.0,,,,,,25.0,2.56,0.6184553170332248,13.0,91,22.0989010989011,0.7429718335217029,69,1.9130434782608696,0.7043944982320088,18.0,124,4.362903225806452,1.1581984324011736,52.0,2.8076923076923075,1.0743861132265544,86,3.1744186046511627,1.399819279252987,1.0,2.0,,61,0.1450902565720857,0.4343428303008909,5.0,24.0,1.2083333333333333,0.42122265741024956,0.15211414742664742,0.4521163142765702,126,3.6825396825396823,0.722675246902187,0.37972465461317056,0.38051784654979176,75,6.0,,,0.33080808080808083,14.337505452170284,5.790864061640066,10522.0,12.88470005503577,8.155260752994641,14.196054170925386,35.98072076904933,16.22016486540427,17.0,5.871905984721833,0.04185043322272541,0.09278230500582074,0.684918509895227,0.1327945777291751,305.0,91.0,14.710472776342854,4020.0,0.3082003302146395,13.13076923076923,1817.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/008_Policie.txt,673b7a37c6537d54ff062b90,008_Policie,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,medium,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,3.0,,1.0,411,1.7445255474452555,0.8615436932962438,0.9619456748267396,0.09302239602922928,,8.0,6.5,0.6629935441317959,,,,,5.0,,,,,,26.0,2.1538461538461537,0.773476118650375,13.0,88,18.40909090909091,0.9822988047824486,42,2.738095238095238,0.782304642243579,4.0,105,3.104761904761905,0.8473743535809835,40.0,2.475,0.8823071058145683,63,2.7777777777777777,0.8828692227709204,,,,57,0.1778016459955521,0.7336347523059721,8.0,25.0,1.2,0.41666666666666663,0.19446076146076144,0.6599819169306165,101,4.257425742574258,1.1375035525533053,0.3831770306729842,0.39718139139145536,103,12.0,,,0.3560371517027864,11.783597334100499,5.749648382559775,8176.0,12.3534458509142,8.089095099100172,12.864052870476918,37.9349606188467,14.339867024677154,15.0,6.04149814345042,0.025114945022238145,0.07191232048374907,0.7478231292517007,0.06319712077191629,255.0,88.0,13.319297830178854,3247.0,0.3368495077355837,14.324561403508772,1422.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/005_Ochrana-spotrebitele.txt,673b7a37c6537d54ff062b93,005_Ochrana-spotrebitele,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,12.0,,,897,1.8049052396878484,1.0717640778426918,0.9640523856972908,0.0902137020774256,,36.0,4.138888888888889,0.9457761500887452,,,,1.0,1.0,1.0,1.0,,3.0,,80.0,2.0125,0.9100458200706055,28.0,236,19.10169491525424,1.2310003448027573,128,1.9453125,0.7335630613495243,15.0,301,3.3421926910299002,0.8888873311091664,174.0,2.5919540229885056,1.0584246346481303,167,2.6467065868263475,0.9274146724455272,,4.0,,161,0.1831298967100316,0.6245538729292573,14.0,59.0,1.3559322033898304,0.6088163332124121,0.20681377446083327,0.6109362999342417,267,3.797752808988764,1.1219270715968284,0.36723674769271963,0.3651870060953315,188,6.0,,,0.3612565445026178,13.15128959673303,5.90684022460439,23143.0,13.21972945380296,9.058242611261514,13.741494078611534,34.3044038591118,15.336951505870344,23.0,5.9995467246613305,0.028110845157022207,0.08681068342498033,0.733770620581304,0.08269552164108825,641.0,225.0,14.034977192291013,9043.0,0.29683511995916284,13.645348837209303,3918.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/016_Obcane-EU.txt,673b7a37c6537d54ff062b98,016_Obcane-EU,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,,,,68,1.5588235294117647,0.5472911818313398,0.981827731092437,0.06662292099553256,,2.0,4.0,0.3535533905932738,,,,,,,,,,,4.0,1.75,0.8571428571428571,,22,15.272727272727273,0.8326852030907479,9,1.6666666666666667,0.6708203932499369,,30,3.1333333333333333,0.5969749376590306,12.0,2.0,0.6030226891555273,14,2.2857142857142856,0.5541582320545696,,,,20,0.1599722086424214,0.5437780085691716,,2.0,1.5,0.47140452079103173,0.2833333333333333,0.5823232315653922,27,2.962962962962963,0.6517635100839284,0.3174633899780098,0.3471781444116055,6,,,,0.44285714285714284,9.628691919191919,5.619528619528619,1669.0,11.39326599326599,7.1694267187026295,10.707299663299658,47.65074410774412,11.325925925925926,6.0,6.107314903286115,0.011117075542314458,0.09045454545454534,0.7702525252525253,0.03457103105428513,114.0,22.0,11.20814326018867,653.0,0.5959595959595959,9.633333333333333,297.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/019_Dětský domov (rodiče) - V. 20.txt,673b7a37c6537d54ff062b99,019_Dětský domov (rodiče) - V. 20,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Redesign,,normative,quasiobjective,False,authority,natural person,public,No,,good,,1.0,,234,1.4914529914529915,0.68681017328419,0.985603143295451,0.05854554553378502,,2.0,2.0,-1.0,,,,,,,,,,,32.0,2.5,0.6096006096009143,6.0,87,17.310344827586206,1.1367322391416181,36,2.138888888888889,0.5492578771386646,,133,2.736842105263158,0.6669383747906056,80.0,2.4625,0.7193454963849131,47,2.2127659574468086,0.9653019991564856,,,,69,0.22759853022023308,0.4458854937814173,,24.0,1.4166666666666667,0.5474340763969683,0.3276098901098901,0.664321297258889,101,2.4752475247524752,0.831090079353616,0.35973885888408097,0.39822258422912743,47,1.0,,,0.672566371681416,6.8730409845582265,5.4287317620650954,4837.0,9.822446689113358,7.385411308036212,9.45357896977437,50.098327373350344,10.740771701691243,12.0,5.810390152153724,0.0249169650637929,0.1287247474747475,0.6638762626262626,0.07772744802624183,194.0,87.0,10.580127515348655,2002.0,0.3569023569023569,10.397350993377483,891.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/007_DŮCHODOVÉ pojištění - příspěvkové doby - I. 23.txt,673b7a37c6537d54ff062b97,007_DŮCHODOVÉ pojištění - příspěvkové doby - I. 23,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Redesign,,normative,quasiobjective,False,authority,natural person,public,No,,good,11.0,1.0,,293,1.6416382252559727,0.6979773365771116,0.9672753867293116,0.08697169705446496,,6.0,2.8333333333333335,0.4126041862764749,,,,,,1.0,,,1.0,,16.0,2.25,0.7166451331820932,,102,19.892156862745097,1.9404236549814395,67,1.9701492537313432,0.7443578295050292,1.0,151,4.735099337748345,4.397578010290946,58.0,2.3620689655172415,0.9031338034716986,46,2.8043478260869565,0.6996564820612932,,18.0,,71,0.1666607346732611,0.42850210960686197,,13.0,1.2307692307692308,0.48680506023116343,0.27925824175824177,0.8929174013559552,122,2.7295081967213113,1.0966103243054046,0.30416108584870827,0.3675774099303704,75,1.0,,,0.5067114093959731,10.815732291524498,6.085073472544471,7868.0,13.443696829079661,7.514674368908034,11.876395796369593,38.15260938992765,12.618925435603478,15.0,5.7905742734689865,0.03176202489169317,0.08946398659966492,0.652747068676717,0.1022784386216421,197.0,102.0,11.964775612504784,3069.0,0.288476411446249,14.04,1293.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/024_Opatrovnictvi.txt,673b7a37c6537d54ff062ba3,024_Opatrovnictvi,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,11.0,,,743,1.541049798115747,0.6963649358960642,0.9775666684145823,0.07217053796528275,,18.0,3.1666666666666665,0.6521420315123948,,,,,,,,1.0,6.0,,69.0,2.072463768115942,0.777678825682928,35.0,170,17.070588235294117,0.7158887681060399,149,2.302013422818792,0.9470335685606973,16.0,289,3.083044982698962,0.8741892331875971,123.0,2.0569105691056913,0.6967815093953682,195,2.3076923076923075,0.7892389072339674,,,2.0,143,0.18074444696414038,0.3761539407491115,12.0,39.0,1.2307692307692308,0.43561624528694365,0.18663143349378167,0.5306592006919014,258,3.302325581395349,0.6764387128585483,0.37180388604843206,0.3255918967491076,133,5.0,,,0.49025487256371814,10.977582105499941,5.663479923518165,14810.0,11.859082217973233,8.166560826650063,13.25959025981329,33.79084928579465,15.131908671690475,20.0,5.923565908256251,0.02447385950026171,0.10118044515103342,0.7098449920508744,0.06810921872026884,369.0,170.0,13.74457729386063,6200.0,0.2638623326959847,9.260736196319018,2615.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/047_Davky-pro-osoby-se-zdravotnim-postizenim.txt,673b7a37c6537d54ff062ba9,047_Davky-pro-osoby-se-zdravotnim-postizenim,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,2.0,,,398,1.821608040201005,0.75971738830833,0.9534751680480325,0.10168337598425943,1.0,3.0,7.666666666666667,0.6693393181887239,,,,,,,1.0,1.0,8.0,,10.0,3.1,1.2207971595255889,29.0,77,21.142857142857142,1.6152074277915431,67,13.791044776119403,2.0769899902215925,6.0,112,4.1875,1.1644169759362952,56.0,5.375,2.7041258426867247,68,2.514705882352941,1.2203517260969474,,2.0,,52,0.13789920207440476,0.6970517273470663,3.0,14.0,1.4285714285714286,0.529150262212918,0.13531682916081414,0.9689615445096224,115,4.417391304347826,1.0034652551389118,0.3876648138104933,0.37316731844461964,30,,,,0.25872093023255816,12.577440000000003,5.435897435897436,7844.0,11.162231462231459,7.622965471431159,13.928452806652803,36.44430627858631,15.180407484407485,15.0,5.623477956489608,0.05436024582264959,0.08965773809523803,0.5935639880952381,0.18039370071291738,204.0,75.0,13.968273953766033,3210.0,0.2778932778932779,19.09090909090909,1443.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/042_BYDLENÍ - X. 23.txt,673b7a38c6537d54ff062baf,042_BYDLENÍ - X. 23,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Redesign,,normative,quasiobjective,False,authority,natural person,public,No,,good,1.0,,,291,1.6185567010309279,0.8467120521041351,0.9712322042218949,0.08072073607278181,,9.0,2.7777777777777777,0.39344631145812003,,,,,,,,1.0,,,55.0,2.0,0.7200822998230955,,140,12.471428571428572,0.936050901190816,46,1.7391304347826086,0.6349321923551278,,166,2.7048192771084336,0.7541391347377275,94.0,2.202127659574468,0.6051567913287598,51,2.588235294117647,0.9310529008237025,,1.0,,93,0.2331619415616648,0.5807249941565552,,24.0,1.25,0.4252876264569559,0.2630140692640693,0.7154420208241172,125,2.704,0.8012386135513986,0.33359285551050255,0.42647799677343434,46,1.0,,,0.6479289940828402,7.897110798650168,5.909448818897638,7505.0,11.721653543307086,7.861519652069796,9.473869628796397,47.77435883014627,9.770303712035997,15.0,6.008543980689837,0.023199129003821217,0.09906917164816398,0.7327583262169086,0.07003118808691164,231.0,140.0,9.871247098662264,2941.0,0.33779527559055117,8.582568807339449,1270.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/017_Domaci-nasili.txt,673b7a38c6537d54ff062bb4,017_Domaci-nasili,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,4.0,,,838,1.766109785202864,0.6573617727424697,0.9646402655949196,0.08920701530944182,,22.0,4.818181818181818,0.5996037501045725,,,2.0,,,2.0,,1.0,2.0,,31.0,2.2903225806451615,0.8450860718425808,13.0,180,26.344444444444445,1.4684746567232414,127,14.968503937007874,2.1421578843517337,19.0,181,5.569060773480663,2.0343656441432976,82.0,9.21951219512195,2.2904652726751924,127,8.11023622047244,2.4967620641616524,,,,97,0.1333550520787604,0.5794931289935454,7.0,38.0,1.3421052631578947,0.433990226925953,0.19268096979864874,0.9071308864210623,179,4.64245810055866,1.105101685334393,0.36658011510645394,0.35034742404465863,205,11.0,,,0.22057001239157373,14.192551439968867,5.366024518388792,21448.0,11.03234926194646,9.101351682114064,12.937761543379757,48.72976795374309,15.447145914991802,24.6,5.904478037794293,0.05785645726734403,0.05303488968701897,0.7009979476654695,0.1652203297112192,730.0,180.0,14.034977192291013,7783.0,0.3142356767575682,27.54237288135593,3997.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/043_Plisen-a-zavady-v-byte.txt,673b7a38c6537d54ff062bb3,043_Plisen-a-zavady-v-byte,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,5.0,,1.0,281,1.5409252669039146,0.6370063585459805,0.9755662881997401,0.07444249511496175,,5.0,4.0,0.39528470752104744,,,,,1.0,,,,1.0,,30.0,2.0,1.1218826541377545,9.0,66,16.62121212121212,0.6107141369678353,44,1.8181818181818181,0.6944129191810745,1.0,94,3.1702127659574466,0.759584163415053,51.0,2.5098039215686274,0.7362907193748268,57,2.7719298245614037,0.870474244481205,,,,46,0.1816685184370515,0.43344659507864697,2.0,20.0,1.2,0.3419927840283847,0.1858766233766234,0.5014217767167186,85,3.588235294117647,0.7562759178841666,0.3810329225223558,0.3526574632264982,42,3.0,,,0.5,8.945405127484943,5.224510813594232,5073.0,9.711225540679711,7.570452407811458,10.322793246574914,52.53318194301406,11.15776300596074,13.0,5.805961743122434,0.035495204613324005,0.1114793577981652,0.6619610091743119,0.08899078158767525,170.0,66.0,11.084791844665222,2027.0,0.345005149330587,9.324561403508772,971.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/040_Hluk - VI. 20.txt,673b7a38c6537d54ff062bb0,040_Hluk - VI. 20,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Redesign,,normative,quasiobjective,False,authority,natural person,public,No,,good,6.0,,,371,1.6522911051212938,0.8071858656289091,0.9776954807080065,0.07264179956811594,,5.0,3.2,0.5590169943749475,,2.0,,,,,,1.0,4.0,,60.0,2.3333333333333335,1.1343509108433623,2.0,129,18.8062015503876,2.3427303555595826,98,54.673469387755105,1.0153372071239335,3.0,172,3.2848837209302326,1.042941702752914,108.0,3.5555555555555554,1.7389924169381028,81,12.851851851851851,2.7627987841998065,,3.0,,93,0.21977809629944697,0.5535554171962224,,22.0,1.0909090909090908,0.26972453123756235,0.18584054834054833,0.4736776397733021,136,3.014705882352941,0.9971554050839844,0.34248609691815457,0.3359573688286685,72,4.0,,,0.587012987012987,7.144372604364815,5.242744063324539,7948.0,9.307255936675462,7.651986563745017,9.062376485447217,55.5839259168354,11.297081262400033,13.0,5.3860293609773535,0.3095066209976408,0.08537050105857447,0.6591672547635851,0.3219015890341956,282.0,129.0,11.081900442845333,3211.0,0.3153034300791557,11.346666666666666,1516.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/035_Hluk.txt,673b7a38c6537d54ff062bb7,035_Hluk,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,9.0,,,646,1.8405572755417956,0.9851398118530296,0.9634481920402662,0.09178329030128708,,11.0,3.5454545454545454,0.6226071881344077,,,1.0,,2.0,1.0,,,5.0,,59.0,2.135593220338983,1.2000011222022942,19.0,130,22.107692307692307,0.8671960393790842,117,2.341880341880342,1.157467654434124,14.0,226,3.8849557522123894,1.2468059300692578,112.0,2.7142857142857144,1.4690538921954972,115,2.6695652173913045,1.067288890457126,,2.0,,102,0.15327488702560235,0.5504048639604374,7.0,31.0,1.2903225806451613,0.572785591066442,0.17147198679456743,0.6003429793865502,197,4.096446700507614,1.0893645814515294,0.35769475127024825,0.3076173168558352,122,4.0,,,0.40549273021001614,12.469704072950229,5.462383082553884,13432.0,11.261203741358278,8.562626851508186,13.844614070760471,36.40862332405294,14.886202646479184,15.666666666666666,6.127998390111342,0.019452958369272404,0.0785805084745762,0.775228813559322,0.06049358276550975,391.0,130.0,13.757784519515319,5493.0,0.3013420089467263,11.8,2459.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/033_Davky-pomoci-v-hmotne-nouzi.txt,673b7a38c6537d54ff062bb9,033_Davky-pomoci-v-hmotne-nouzi,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,24.0,3.0,1.0,901,1.751387347391787,0.9425063605557894,0.9644977515888922,0.09066079467122196,,25.0,4.72,0.6573489422723218,,,,1.0,,,,,2.0,,65.0,2.1384615384615384,0.927463071545876,21.0,168,22.886904761904763,1.4153293371141418,131,4.305343511450381,1.733817288458481,16.0,318,3.509433962264151,0.9986235540629389,188.0,3.478723404255319,3.686639594802385,136,2.514705882352941,1.0659214477830505,,4.0,,115,0.15696583260874675,0.45734443643507205,6.0,50.0,2.0,0.8451542547285166,0.24136039641456403,0.8099886157590971,285,3.789473684210526,0.8986324414000241,0.3767977098786967,0.33939643939945374,137,3.0,,,0.42985842985842987,12.729003962636455,5.3577650946230095,17836.0,10.846770802042654,8.433594455544386,14.10704919389218,36.52522185367923,14.846587509870616,22.0,5.895426987261116,0.03300860923301486,0.08934984520123834,0.6958235294117647,0.09734314509646393,432.0,167.0,13.701770916064739,7339.0,0.2514268549113848,11.936936936936936,3329.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/050_Oddluzeni.txt,673b7a38c6537d54ff062bbb,050_Oddluzeni,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,low,False,Original,,normative,quasiobjective,False,authority,natural person,public,No,,bad,10.0,,,630,1.6761904761904762,0.7529615253643439,0.9709144964383061,0.08220698519455139,,13.0,2.769230769230769,0.57388736509783,,,,,,,,1.0,5.0,,38.0,2.4473684210526314,0.9627076910995613,29.0,118,21.720338983050848,0.9005617676382224,73,2.6301369863013697,1.123790703247211,10.0,215,4.344186046511628,1.1593800618617707,112.0,3.0625,1.3136618216588538,139,2.805755395683453,1.1439922770086581,,3.0,,91,0.1465699085247637,0.5295787261045477,1.0,36.0,1.4166666666666667,0.4260429614980357,0.16777647900583917,0.5541324624200343,198,3.7373737373737375,0.728497152660086,0.36870046813111246,0.3236737474333778,190,9.0,,,0.43413729128014844,13.380237580624332,5.7122366651725685,12744.0,12.434827431645003,8.305961358979301,14.82390955640474,29.725231058505358,16.885885329220766,19.0,5.957805371908574,0.029845442163236747,0.09292213883677303,0.7133208255159474,0.08834827560006905,366.0,118.0,15.12148614387182,5224.0,0.2971761541909458,11.412017167381974,2231.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/058_DĚTI mezi rodiči - IV. 21.txt,673b7a38c6537d54ff062bd5,058_DĚTI mezi rodiči - IV. 21,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Redesign,,normative,quasiobjective,False,authority,natural person,public,No,,good,5.0,1.0,,380,1.381578947368421,0.5968119411895368,0.9835338345864661,0.06227597687467485,,11.0,3.8181818181818183,0.4944132324730442,,,,,,,1.0,,1.0,,70.0,2.742857142857143,0.7794413444127994,4.0,152,16.79605263157895,1.01914227537626,87,2.574712643678161,0.8616439903125684,,233,3.051502145922747,0.9327169226116935,103.0,2.116504854368932,0.80296838763915,107,2.392523364485981,1.0282387234499464,,1.0,,95,0.2170915640288968,0.47601572836045974,,32.0,1.21875,0.40274344969442416,0.24168950110561951,0.6107688670222212,165,2.606060606060606,0.9035862059041282,0.3294172744306434,0.3461428248001789,50,3.0,,,0.699228791773779,7.642305599297437,5.433256616800921,9443.0,10.135040276179518,7.715448612994808,7.666397643994912,64.4945258918297,9.821095027557387,18.0,5.849916367793732,0.02195124016820388,0.0836851738865162,0.6791275167785235,0.06770507945373315,307.0,152.0,10.125756701596842,3447.0,0.29344073647871116,9.918819188191883,1738.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/ockovani-1_kusv.txt,66082017c6537d54ff05e159,ockovani-1_kusv,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Redesign,66082017c6537d54ff05e15f,individual,quasiobjective,False,authority,combined,public,On-site anonymization,,good,,,1.0,282,1.6666666666666667,0.6060196254882083,0.9672333773397603,0.0877540959314058,,5.0,5.2,0.9653769536931641,,,,1.0,,1.0,,,2.0,,6.0,1.8333333333333333,0.6376610151545521,1.0,44,27.954545454545453,0.7448723023171594,30,3.2,1.042600156439129,3.0,93,6.548387096774194,1.1648544751597087,40.0,2.225,0.798079392332698,69,3.927536231884058,1.2933589399244947,,1.0,,43,0.11544558747810024,0.4476614020140147,6.0,15.0,1.2,0.4671765921511567,0.18611326581914817,0.815340579534389,83,3.891566265060241,0.7561451793644274,0.3474087329750235,0.31267148958309027,82,1.0,,,0.3146067415730337,16.263197736116027,5.7315175097276265,5892.0,12.81400778210117,7.611557450305279,17.362565617262113,20.76812062256809,18.917438981252214,13.0,5.970141961276691,0.02496463688226041,0.07234660925726588,0.7099354144241119,0.07586551075802893,169.0,44.0,16.63694756758422,2432.0,0.3219844357976654,13.602409638554217,1028.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/stavarska-1_kusv.txt,66082017c6537d54ff05e15a,stavarska-1_kusv,TXT,data/KUKY/TXT,KUKY,SourceDB,,,,high,False,Redesign,66082017c6537d54ff05e160,individual,quasiobjective,False,authority,combined,public,On-site anonymization,,good,5.0,,,442,1.6764705882352942,0.662945037428729,0.9707630604689428,0.08223530561059546,2.0,8.0,2.25,0.20573779994945585,,,,,,,,,,,15.0,2.6666666666666665,0.8582582029069941,11.0,95,23.873684210526317,0.7672502463983173,80,3.8375,1.454991154741359,14.0,196,5.3520408163265305,0.9820306490638563,73.0,2.452054794520548,0.8100756649049838,124,2.9838709677419355,1.433360892783055,,,1.0,74,0.1300080154341475,0.3928339496228675,7.0,29.0,1.793103448275862,0.5451895216704984,0.17892692503160101,0.6717821601225878,171,3.0935672514619883,0.6819009306264142,0.3153319084100383,0.35748887869935214,87,3.0,,,0.3644067796610169,12.840503157894737,5.376842105263158,10216.0,10.941157894736845,7.875362091824498,13.277629999999995,42.29520000000002,14.505263157894738,17.0,5.885783838395761,0.03353028265677152,0.10746252082176566,0.6846418656302055,0.10140395892831956,242.0,95.0,13.432068519596157,4009.0,0.2615789473684211,13.654970760233919,1900.0
