fpath,KUK_ID,FileName,FileFormat,FolderPath,subcorpus,SourceDB,SourceID,DocumentTitle,ClarityPursuit,Readability,SyllogismBased,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class,RuleAbstractNouns,RuleAmbiguousRegards,RuleAnaphoricReferences,RuleCaseRepetition,RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_frac.v,RuleConfirmationExpressions,RuleDoubleAdpos,RuleDoubleAdpos.max_allowable_distance,RuleDoubleAdpos.max_allowable_distance.v,RuleDoubleComparison,RuleFunctionWordRepetition,RuleGPadjective,RuleGPcoordovs,RuleGPdeverbaddr,RuleGPdeverbsubj,RuleGPpatbenperson,RuleGPpatinstr,RuleGPwordorder,RuleIncompleteConstruction,RuleInfVerbDistance,RuleInfVerbDistance.max_distance,RuleInfVerbDistance.max_distance.v,RuleLiteraryStyle,RuleLongSentences,RuleLongSentences.max_length,RuleLongSentences.max_length.v,RuleMultiPartVerbs,RuleMultiPartVerbs.max_distance,RuleMultiPartVerbs.max_distance.v,RulePassive,RulePredAtClauseBeginning,RulePredAtClauseBeginning.max_order,RulePredAtClauseBeginning.max_order.v,RulePredObjDistance,RulePredObjDistance.max_distance,RulePredObjDistance.max_distance.v,RulePredSubjDistance,RulePredSubjDistance.max_distance,RulePredSubjDistance.max_distance.v,RuleRedundantExpressions,RuleReflexivePassWithAnimSubj,RuleRelativisticExpressions,RuleTooFewVerbs,RuleTooFewVerbs.min_verb_frac,RuleTooFewVerbs.min_verb_frac.v,RuleTooLongExpressions,RuleTooManyNegations,RuleTooManyNegations.max_allowable_negations,RuleTooManyNegations.max_allowable_negations.v,RuleTooManyNegations.max_negation_frac,RuleTooManyNegations.max_negation_frac.v,RuleTooManyNominalConstructions,RuleTooManyNominalConstructions.max_allowable_nouns,RuleTooManyNominalConstructions.max_allowable_nouns.v,RuleTooManyNominalConstructions.max_noun_frac,RuleTooManyNominalConstructions.max_noun_frac.v,RuleVerbalNouns,RuleWeakMeaningWords,RuleWrongValencyCase,RuleWrongVerbonominalCase,activity,ari,atl,char_count,cli,entropy,fkgl,fre,gf,hpoint,maentropy,maentropy.v,mamr,mattr,mattr.v,num_hapax,sent_count,smog,syllab_count,ttr,verb_dist,word_count
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_muze_obec_zakazat_spalovani_nevhodnych_materialu.txt,Fart_orig_05619,orig_muze_obec_zakazat_spalovani_nevhodnych_materialu,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5619,Může obec zakázat spalování nevhodných materiálů?,False,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,1.0,,,108,1.25,0.38085000849673434,1.0,-1.0,,1.0,11.0,,,,,,,,,,3.0,,17.0,2.0588235294117645,0.7957155680933499,,28,11.035714285714286,0.7154101867322541,10.0,1.9,0.8754368385876947,,36,2.9722222222222223,0.5303651564078774,31.0,2.0,0.7745966692414834,23,1.7391304347826086,0.7795322023787437,,,,23,0.25156778572379596,0.3763156562784815,5.0,7.0,1.2857142857142858,0.37951669503554064,0.12620843209078503,0.5675876292341838,42,2.9761904761904763,0.5866255713618439,0.38023517487803205,0.438023283777506,26,,,,0.49107142857142855,10.111253174603178,5.5851851851851855,2262.0,11.373086419753088,7.237555378975917,13.363337213403877,31.36928218694885,13.48941798941799,7.0,5.912808889558156,0.02449537436293394,0.09718954248366007,0.6970261437908497,0.06711075018043186,139.0,28.0,12.66393586644259,986.0,0.5185185185185185,8.685185185185185,405.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jak se bránit obtěžování kouřem a pálením odpadu.txt,Fart_orig_05620,orig_Jak se bránit obtěžování kouřem a pálením odpadu,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5620,Jak se bránit obtěžování kouřem a pálením odpadu?,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,10.0,,,242,1.4669421487603307,0.5200050159783246,0.9994834710743802,0.008039456943723006,,5.0,3.4,0.6443794794178425,,,,,1.0,,,,,,17.0,2.176470588235294,0.6743906699745494,3.0,49,14.63265306122449,0.7348164015273974,11.0,1.5454545454545454,0.5307173444065865,,80,3.1375,0.7736717360872898,48.0,1.7083333333333333,0.9032871650857383,65,2.0153846153846153,0.9786746305075269,,,,43,0.18546533733544374,0.32337989236932385,6.0,11.0,1.0909090909090908,0.27638539919628335,0.06556854074093027,0.31276848884122865,92,3.358695652173913,0.7028820481807911,0.3377930661044135,0.36673397631399,40,2.0,,,0.38671875,13.545332244897963,5.586666666666667,5447.0,11.92,8.002944139973435,15.15186595499738,29.344237885923604,14.769440083725797,11.0,5.978261422421895,0.04712734557555105,0.08262557077625576,0.7290639269406393,0.12295497050871909,243.0,49.0,13.6438981435689,2263.0,0.4164102564102564,11.244897959183673,975.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jak podat stížnost na nevhodné chování úředníků.txt,Fart_orig_05643,orig_Jak podat stížnost na nevhodné chování úředníků,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5643,Jak a kdy podat stížnost na nevhodné chování úředníků?,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,4.0,,1.0,201,1.3880597014925373,0.44913297597429525,1.0,-1.0,,6.0,3.8333333333333335,0.3467374267369893,,,,1.0,2.0,,,,,,24.0,1.625,0.5684438201265647,6.0,61,11.311475409836065,0.780869107947748,22.0,1.7727272727272727,0.5486277926232034,,78,2.6666666666666665,0.6801928679884387,48.0,1.7291666666666667,0.8745333207884234,56,1.6428571428571428,0.6711085339759301,,2.0,,51,0.24900532520505178,0.41325937486672515,1.0,22.0,1.2727272727272727,0.4325214791567845,0.11232618048055705,0.6925371794888888,89,2.651685393258427,0.7565930083835066,0.2985589751926239,0.37348416710803667,56,1.0,,,0.468503937007874,10.080739943670107,5.504405286343612,4998.0,11.04933920704846,7.619872108918114,12.137978749909728,40.49834462338413,12.16555210514913,11.0,5.901637878486623,0.031281601302876764,0.12266996291718169,0.6987391841779975,0.08820922940986367,212.0,61.0,11.814495005032448,2067.0,0.3843612334801762,8.90677966101695,908.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Kompletní průvodce pořizováním nahrávek veřejné správy.txt,Fart_orig_05648,orig_Kompletní průvodce pořizováním nahrávek veřejné správy,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5648,Kompletní průvodce pořizováním nahrávek veřejné správy,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,12.0,,8.0,597,1.3869346733668342,0.4849482302037941,0.9997607083034219,0.0058481530506800375,,5.0,3.6,0.9938079899999065,,,,,,1.0,,,,,53.0,1.9811320754716981,0.6376385660142075,5.0,158,12.379746835443038,0.5234642604572352,75.0,1.7866666666666666,0.61238533979737,2.0,215,2.9395348837209303,0.7221064113475424,123.0,1.7398373983739837,0.9186757767175958,154,2.344155844155844,1.023520465467077,,2.0,,154,0.21679235316105286,0.4366375972502069,8.0,48.0,1.3333333333333333,0.4466185006315603,0.10822567844156944,0.6617481383653009,258,2.7131782945736433,0.6976408613182902,0.3152708329948412,0.4149853211867597,174,2.0,,1.0,0.4462934947049924,11.052949530939813,5.557159578618806,14243.0,11.444401092469759,8.142223686456257,13.558412262555915,33.1335953273115,14.516468270035359,21.0,5.897262926016962,0.02440111889377774,0.11262987012987014,0.699650974025974,0.06992254042706401,314.0,159.0,13.430390750778539,6053.0,0.25087787748731954,10.04421768707483,2563.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jak probíhá správní řízení.txt,Fart_orig_05793,orig_Jak probíhá správní řízení,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5793,Jak probíhá správní řízení?,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,2.0,,,335,1.4358208955223881,0.47958231556993053,1.0,-1.0,,4.0,3.25,0.46153846153846156,,,,1.0,,,,,3.0,,25.0,1.92,0.7198059875565236,5.0,88,11.988636363636363,0.6897507094983113,18.0,1.7222222222222223,0.5195569279288638,1.0,118,3.0,0.8012336167697751,82.0,2.4390243902439024,0.9878258955909183,110,2.0,0.8593789094990307,,,,79,0.22086470414087322,0.32785625289997844,2.0,19.0,1.1578947368421053,0.32354782581913066,0.08431874283267471,0.35715420762545375,144,2.8680555555555554,0.7012832995054411,0.3214644547470298,0.4046588006873965,101,1.0,,,0.49728260869565216,10.532268299036204,5.4591690544412605,7621.0,10.955229226361029,7.501925764345873,12.464221281583743,40.10512607449857,12.10476686637145,15.666666666666666,5.689503512440663,0.026410741142944668,0.1185273708558211,0.6331303006939091,0.07045647188145113,247.0,88.0,11.7628929290034,3150.0,0.2987106017191977,8.714285714285714,1396.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jaké informace můžete najít na webu obce_final.txt,Fart_orig_05804,orig_Jaké informace můžete najít na webu obce_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5804,Jaké informace můžete najít na webu obce?,False,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,1.0,,,387,1.3049095607235142,0.4515562210675609,0.999569336778639,0.008475793008576486,,8.0,3.0,0.3086066999241838,,,,,,,,,,,69.0,1.855072463768116,0.6288898369707024,5.0,118,9.254237288135593,0.649917752035251,12.0,1.5833333333333333,0.42224710952938205,,135,2.977777777777778,0.8107039640134271,111.0,2.369369369369369,0.905074394915293,92,1.7934782608695652,0.7645006182929392,,1.0,,94,0.24763328194802894,0.35498108397145756,1.0,12.0,1.1666666666666667,0.33364240464065265,0.09669125808831691,0.4130320702143575,161,2.608695652173913,0.6416883113232537,0.3207620702556572,0.43633239984356004,39,,,,0.6354166666666666,8.264869828402993,5.457556935817806,7908.0,10.421463077984816,7.635292012680217,11.038032424465733,43.11905895357407,12.310070065854886,15.5,5.822450000966751,0.022716708517363342,0.10414814814814821,0.6690888888888888,0.06375532095860334,255.0,118.0,11.738469137698331,3339.0,0.3036576949620428,6.765432098765432,1449.0
"corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jak zajistit, aby skládka dodržovala potřebná povolení.txt",Fart_orig_05853,"orig_Jak zajistit, aby skládka dodržovala potřebná povolení",TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5853,"Jak zajistit, aby skládka dodržovala potřebná povolení?;Životní prostředí;Odpady",False,,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,3.0,2.0,,590,1.3796610169491526,0.47873952393579056,1.0,-1.0,,9.0,3.111111111111111,0.3388154635894692,,,,2.0,,,,1.0,2.0,2.0,47.0,2.297872340425532,0.7906307080820317,5.0,181,9.883977900552486,0.8063837691638474,33.0,1.5757575757575757,0.4206662087351415,,191,2.8534031413612566,0.8967099232705759,125.0,1.744,0.9519930731355458,132,1.8863636363636365,1.039083480378346,,2.0,,126,0.20884862086135195,0.39003734675668233,6.0,26.0,1.3461538461538463,0.5121861906353498,0.10843211887210459,0.5590269710703843,232,2.7629310344827585,0.7048008222486914,0.3351844402320809,0.43580023516008287,171,3.0,,,0.45058626465661644,9.198233599595596,5.543721508495649,13377.0,10.998342312474099,8.013366181075769,11.848206559706352,39.431455171848455,12.796044320370886,21.0,5.896831623561755,0.028089078338901678,0.10480121002592913,0.6937467588591184,0.0806612467897035,307.0,182.0,12.131917764028533,5640.0,0.24906755076668047,10.361940298507463,2413.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jaké otázky (ne)můžete položit v místním a krajském referendu_FINAL.txt,Fart_orig_05898,orig_Jaké otázky (ne)můžete položit v místním a krajském referendu_FINAL,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5898,Jaké otázky (ne)můžete položit v místním a krajském referendu,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,3.0,,,313,1.3035143769968052,0.3936890219895085,1.0,-1.0,,3.0,3.3333333333333335,0.3464101615137754,,,,,,,,,,,27.0,2.074074074074074,0.743644579484411,1.0,87,11.701149425287356,0.7776232854323148,31.0,3.7419354838709675,0.5561692343178863,2.0,99,2.121212121212121,0.6504219628025795,53.0,2.0,0.6504436355879909,59,2.23728813559322,0.6911428434619811,,,,65,0.2172903546677841,0.4323355864700984,8.0,26.0,1.2307692307692308,0.41795633743251215,0.10588263546408341,0.56340968763399,122,2.5245901639344264,0.6505923514880797,0.3148792390776479,0.4955049716921524,46,1.0,1.0,,0.513986013986014,9.193017396505098,5.260106788710908,6896.0,9.90274599542334,7.428755203732597,11.751548158934881,43.15259038901604,13.708900214964288,16.0,5.688797369447808,0.03852515173441221,0.10651815181518143,0.6266666666666667,0.11722454621931985,185.0,88.0,12.834656854896906,2928.0,0.2753623188405797,10.863013698630137,1311.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Les - co smíme a co je zakázáno.txt,Fart_orig_05913,orig_Les - co smíme a co je zakázáno,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5913,Les – co smíme a co je zakázáno?,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,,,,191,1.5340314136125655,0.6265606742426205,0.9977312390924956,0.018477073241835618,,3.0,5.333333333333333,0.7806247497997998,,,,,,,,,1.0,,20.0,2.15,0.7434972332392692,1.0,74,8.054054054054054,0.7291774776082108,18.0,1.6111111111111112,0.5688272005948134,,57,2.8596491228070176,0.5852927474901259,50.0,1.82,0.516981908950553,42,1.9047619047619047,0.7034973607522391,,1.0,,57,0.23080879484141628,0.4761838681983977,4.0,4.0,1.0,-1.0,0.09534632034632035,0.4096405630450165,65,3.3076923076923075,0.575419873977522,0.3110075097700516,0.3389157349504998,32,3.0,,,0.3983050847457627,6.947968743804928,5.309290953545232,4343.0,9.466381418092906,7.777348273991128,9.563824489526198,50.86606905438447,11.267587391792771,9.0,5.932228767320433,0.02994394997558521,0.09993045897079278,0.7147844228094575,0.0804650805321593,230.0,74.0,10.986757480514221,1810.0,0.44621026894865523,10.0,818.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_územní řízení.txt,Fart_orig_05931,orig_územní řízení,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5931,Územní řízení,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,1.0,,,440,1.45,0.4825229178743892,0.9992424242424243,0.011232368424719821,,6.0,2.0,-1.0,,,,,,2.0,,,1.0,,43.0,1.8604651162790697,0.5573707943379813,7.0,141,9.453900709219859,0.6502671105682105,34.0,1.8529411764705883,0.5961336857185534,1.0,151,2.562913907284768,0.676677832045236,76.0,1.4210526315789473,0.566040968204889,126,1.8968253968253967,0.592074899318109,,4.0,,112,0.23299158037030296,0.375490876563746,3.0,28.0,1.2857142857142858,0.3578117715108503,0.09730318605788531,0.38113715740030285,189,2.693121693121693,0.7277700137604047,0.3255450168044153,0.4365380797535332,141,2.0,,,0.4589473684210526,8.57208185264297,5.478407178911946,9768.0,10.58681996634885,7.824775305067453,11.716608445404386,39.18241817718962,12.057595175873002,18.0,5.852968714259752,0.02024110194977076,0.11302256532066501,0.6806532066508314,0.0620357440574338,274.0,141.0,11.627020746940193,4204.0,0.2809871003925967,9.396313364055299,1783.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_stavební řízení.txt,Fart_orig_05932,orig_stavební řízení,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5932,Stavební řízení,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,,,1.0,631,1.4469096671949286,0.47049879778591197,0.9992076069730587,0.01148281883070509,,7.0,4.142857142857143,0.6142707685465464,,,,,,2.0,1.0,,3.0,,59.0,1.6610169491525424,0.5767010702529625,5.0,187,9.304812834224599,0.6494156595219972,46.0,2.0217391304347827,0.6034420353710868,3.0,200,2.84,0.6209524511833368,101.0,1.504950495049505,0.7256086851664054,176,1.8352272727272727,0.6489494945834716,,1.0,,153,0.2331272897916146,0.3895153897747795,2.0,39.0,1.2307692307692308,0.39372128132528095,0.10723589606657004,0.7576336797800088,254,2.677165354330709,0.7011838903935896,0.33127712713340385,0.4081344925385461,217,3.0,,,0.45384615384615384,9.063067070970924,5.633219470538002,13193.0,11.292527754056364,7.943214013928255,12.070690567959186,36.545055056010455,13.002793900729301,21.0,5.817512518324573,0.02441378767795885,0.11978600089166302,0.673058403923317,0.07167191238973288,333.0,187.0,12.166573962063364,5629.0,0.26259607173356103,9.214285714285714,2342.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Ochrana proti hlukovým výjimkám a nečinnosti.txt,Fart_orig_05937,orig_Ochrana proti hlukovým výjimkám a nečinnosti,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,5937,Ochrana proti hlukovým výjimkám a nečinnosti (Aarhus);Ochrana před hlukem;Spolky a účast veřejnsoti,False,,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,3.0,,,174,1.3045977011494252,0.5431265792058595,0.9991789819376027,0.010838870959961297,,7.0,4.428571428571429,0.5809437702898967,,,,,,,,,,,18.0,2.4444444444444446,0.8787725120052977,1.0,33,18.060606060606062,0.7429759396302886,11.0,1.8181818181818181,0.8806247782114696,,50,5.28,1.163759640321143,33.0,2.303030303030303,1.3879669050454282,41,2.5121951219512195,0.8635293340333999,1.0,,,29,0.16853940810637533,0.38385192203933216,2.0,15.0,1.0,-1.0,0.07916717670587639,0.37768200122997136,61,3.5245901639344264,0.7281677220781443,0.31243912530209694,0.43964272194542814,52,2.0,,,0.4198895027624309,16.483185888738134,5.619402985074627,4518.0,12.337313432835822,7.614612181808891,17.64322150610583,20.725641791044808,17.009136137494348,11.0,6.008731551547686,0.027568812188943973,0.10448226950354611,0.7261418439716312,0.08000310026065632,195.0,33.0,15.145223788855159,1881.0,0.39676616915422885,12.146666666666667,804.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Změny v zákoně o EIA.txt,Fart_orig_06037,orig_Změny v zákoně o EIA,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,6037,Změny v zákoně o EIA od 1. ledna 2018;Životní prostředí;Záměry ovlivňující životní prostředí/Záměry s negativním vlivem,False,,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,12.0,,2.0,808,1.422029702970297,0.5418288840431156,0.9993811881188119,0.010149244130630746,2.0,12.0,7.166666666666667,1.0756342481728953,,,,,,2.0,,,2.0,2.0,48.0,1.9166666666666667,1.1583405394673219,10.0,144,18.34722222222222,0.6573866422712267,98.0,3.673469387755102,1.8536415559502817,,273,3.0183150183150182,0.7604316798046847,117.0,3.213675213675214,1.7496994096555145,227,2.3612334801762116,1.0743495932965121,1.0,9.0,,136,0.1734634604797791,0.41512627943813346,12.0,44.0,1.2272727272727273,0.42552315900281684,0.08754459019146546,0.47028747715525154,330,2.93030303030303,1.0169153526404289,0.3102502557280863,0.44522106321163346,249,6.0,,,0.4323308270676692,15.516763888888889,5.4375,18705.0,11.45904069767442,8.350454939658743,16.974058559431526,24.394516149870782,16.799741602067183,24.0,5.913507271342115,0.02738749722086898,0.09290631547440886,0.7001257108650105,0.07946661209333084,407.0,144.0,15.011596993126766,7889.0,0.23430232558139535,11.537790697674419,3440.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_O čem může rozhodovat starosta_final BEZ INFOGRAFIKY.txt,Fart_orig_06056,orig_O čem může rozhodovat starosta_final BEZ INFOGRAFIKY,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,6056,O čem může rozhodovat starosta?,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,7.0,,1.0,811,1.2860665844636252,0.44360205925129437,1.0,-1.0,1.0,11.0,4.181818181818182,0.583969857056724,,,,2.0,,1.0,,4.0,4.0,,89.0,1.6292134831460674,0.5581347784113961,7.0,255,10.462745098039216,0.7658254709817217,48.0,1.7916666666666667,0.6709374573517396,,309,2.6116504854368934,0.6535851095100137,230.0,1.7826086956521738,0.7256038265527341,246,1.6910569105691058,0.7012391562833863,,1.0,,218,0.2444603460254391,0.3945094509572765,7.0,69.0,1.289855072463768,0.4225824622267751,0.12031337861574244,0.5504111267889956,376,2.5345744680851063,0.7440190387953483,0.3512752528359554,0.45368225893621394,105,1.0,,,0.6253071253071253,8.578875828810432,5.403760071620412,18108.0,10.312772306774095,8.098425734575272,11.078119227469408,44.35980482505221,12.6128399171889,24.0,5.792810651265761,0.029594348637565528,0.12279212792127925,0.6666728167281673,0.08671647687936976,358.0,256.0,12.005138772835267,7582.0,0.22649955237242614,7.748031496062992,3351.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jaké jsou povinnosti veřejných funkcionářů (střet zájmů).txt,Fart_orig_06065,orig_Jaké jsou povinnosti veřejných funkcionářů (střet zájmů),TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,6065,Jaké jsou povinnosti veřejných funkcionářů? (střet zájmů),False,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,8.0,1.0,1.0,317,1.391167192429022,0.5595722318017211,0.9986292624305243,0.014163264028684416,,4.0,2.75,0.5454545454545454,,,,,,,,,,,21.0,2.619047619047619,1.0419942735522603,2.0,70,14.857142857142858,0.7213201220423935,8.0,1.875,0.5285499781147279,,97,2.783505154639175,0.8316593268518326,61.0,2.0163934426229506,0.8707945847605787,69,2.608695652173913,1.0604868471325688,,1.0,,57,0.19117411468294565,0.4566801280926827,2.0,15.0,1.2,0.4671765921511567,0.08095801658495157,0.6639123051879193,127,2.921259842519685,0.7853638781197708,0.3102331600387474,0.3973845512592672,64,1.0,,,0.4065281899109792,13.683516197975251,5.6141732283464565,7843.0,12.053543307086612,7.9926056635395835,15.362602617854584,28.020057286021057,15.828240106350343,14.0,5.956016765832502,0.02484750224209274,0.09776579352850534,0.714522342064715,0.07414977844340855,267.0,70.0,14.431513636033674,3270.0,0.34144595561918395,11.904411764705882,1397.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jak řešit lavinovitou černou skládku úprava svépomoc 2021.txt,Fart_orig_06078,orig_Jak řešit lavinovitou černou skládku úprava svépomoc 2021,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,6078,Jak řešit lavinovitou černou skládku?;Životní prostředí;Odpady,False,,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,3.0,,,428,1.397196261682243,0.4442022502886142,1.0,-1.0,,6.0,3.5,0.34992710611188255,,,,,3.0,,,1.0,2.0,,53.0,1.8113207547169812,0.5198949880611576,5.0,118,10.711864406779661,0.6279749403891431,33.0,1.606060606060606,0.46540614906602346,,179,2.569832402234637,0.7366372935446717,106.0,1.6886792452830188,0.8022852473251955,111,1.9639639639639639,0.9080603573370263,,,,106,0.2547374572740934,0.37274304463726216,3.0,28.0,1.1785714285714286,0.4649391553618819,0.09437960053976198,0.607959531499099,204,2.3480392156862746,0.6618701657342957,0.32000077417054207,0.4031608487830574,73,4.0,,,0.5468085106382978,8.94807160001789,5.311649911295092,8982.0,10.052099349497341,7.806471527462169,11.23358905525545,45.39427290798048,11.361147747094106,17.0,5.815676291646761,0.02453945204172852,0.13013819095477386,0.6694221105527638,0.06337177669246125,275.0,119.0,11.24201780397889,3747.0,0.29509166173861623,7.59765625,1691.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Obecně závazné vyhlášky Co mohou regulovat a jak se liší od nařízení_final.txt,Fart_orig_06093,orig_Obecně závazné vyhlášky Co mohou regulovat a jak se liší od nařízení_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,6093,Obecně závazné vyhlášky: Co mohou regulovat a jak se liší od nařízení?;Fungování obcí a úřadů;Normotvorba obce a kraje,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,6.0,,,378,1.3492063492063493,0.47356214313600165,0.9995590828924161,0.008576189719992754,,9.0,2.5555555555555554,0.34509799709538147,,,,1.0,,,,,,,42.0,2.0476190476190474,0.5903228363044571,,118,11.5,0.8961921070637239,13.0,2.6153846153846154,1.163283940878133,,108,3.111111111111111,0.9294439774351866,93.0,1.8494623655913978,1.0145209408563842,86,2.2093023255813953,1.2595780024824283,,2.0,,71,0.21328187050018035,0.40529201235311746,1.0,16.0,1.1875,0.3394634841388863,0.09365189344968756,0.5348352943108602,119,3.3781512605042017,0.6839815489831481,0.327683096871497,0.4107979815304081,88,1.0,,,0.44938271604938274,8.855062231216799,5.191159586681975,9043.0,9.561136624569459,8.231232824872565,10.157777792912874,53.75117170989901,11.990044562065812,16.0,5.972771214535097,0.03007914629311256,0.08331710286062077,0.7213451004260499,0.08962153556124892,381.0,118.0,11.69014675902249,3600.0,0.35074626865671643,11.922651933701658,1742.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Jak namítat podjatost_final.txt,Fart_orig_06105,orig_Jak namítat podjatost_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,6105,Jak namítat podjatost?,False,medium,,,,normative,quasiobjective,False,individual,natural person,public,No,,bad,1.0,,,160,1.3625,0.4315663214741841,1.0,-1.0,,4.0,5.0,0.4320493798938574,,,,,,,,,,,18.0,2.388888888888889,0.9096561495631603,3.0,48,10.25,0.6327476491500419,13.0,1.6923076923076923,0.5051388811566562,,62,2.5161290322580645,0.704155008797319,41.0,1.7073170731707317,0.9283516223359969,39,2.3333333333333335,0.9498713802919553,,,,43,0.253519337210372,0.346359591767049,3.0,10.0,1.3,0.3715737627228061,0.101330789093947,0.357550597463292,77,2.3376623376623376,0.5663663061328306,0.32149697344502537,0.4391190948408119,31,2.0,,,0.5963855421686747,9.530534875328083,5.639370078740157,3581.0,11.44314960629921,7.360438603198483,12.462897375328083,35.19214829396324,13.606627296587925,11.0,5.929182703555656,0.027801184134988655,0.12591417910447766,0.7080970149253731,0.0860191547956664,167.0,48.0,12.602617957971052,1528.0,0.42992125984251967,7.408163265306122,635.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/orig_Co musí obshaovat podání podle správního řádu_final.txt,Fart_orig_06118,orig_Co musí obshaovat podání podle správního řádu_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,6118,Co musí obsahovat podání podle správního řádu?,False,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,1.0,,,167,1.4610778443113772,0.44284897960335534,1.0,-1.0,,1.0,2.0,,,,,,,,,,,,15.0,1.6,0.5175491695067655,2.0,53,9.320754716981131,0.5461591789821872,18.0,2.388888888888889,0.5002464954070998,,60,3.05,0.8860071027783891,46.0,1.6521739130434783,0.6407713111491115,39,1.358974358974359,0.7059465510034438,1.0,,,51,0.24888246674954964,0.3340890309205233,3.0,15.0,1.1333333333333333,0.3104698017127927,0.1069530128740655,0.4553626607238078,81,2.197530864197531,0.6452327290106588,0.3017619383360124,0.3264321142138887,76,,,,0.453551912568306,8.20344305929919,5.372023809523809,3610.0,10.092857142857143,7.095130733527224,11.57849474955076,40.185986410602,11.440745732255166,8.0,5.643057917192305,0.020396606899334882,0.14239092495636996,0.6257242582897034,0.057529931463157914,143.0,53.0,11.246162497289625,1573.0,0.375,9.585365853658537,672.0
